user_id,business_id,stars 
Jennifer,Wit9b1NhL8yUbf4sFaXaGw,2.0
Margret,fqkN6Sb4_usb3GX4y2x_EQ,4.0
Lorraine,ckLRy3juI5WzQKwV92hHCQ,5.0
Stefany,N-JxW8wl_LUIjrceSby2rw,4.0
Shiho,qb-XyoTeyCXv3Z8hricyAA,4.0
Margret,qRJsxR_B1XePm5H5d_Gltg,4.0
Joyce,3slaRoID3wWUGcYaSE8EuA,3.0
Mel,sWqQQRiD3YBxNJlPrMSNIw,4.0
Emily,XJbTtaUgBCXZhhWt1_rYqA,4.0
Samantha,WCUuQMK_W4hMU9dQWjCl0Q,4.0
Stefany,2sx52lDoiEtef7xgPCaoBw,4.0
Gabi,OzUlkI3NZtXpsuZtJ9Zmbw,5.0
MaryLou,ObkVXie-XBHC-4eGWCDuyQ,3.0
Chris,aYdT-dOUx3KLChDcTXdwtA,3.0
Stacy,gugN1sgyheBJ6aKtNcv_gQ,3.0
Kevin,n5yuDcNR0OygR1wkrvsUhA,5.0
Miriam,4JNXUYY8wbaaDmk3BPzlWw,4.0
Stefany,Dcu698L9WArPRc9mAYrAzA,4.0
Brad,t6w--u6k-SZP2g0QvQIWuw,3.0
MaryLou,fZM_o3kKZ9mR-1pvBeow8A,4.0
Laura,G-5kEa6E6PD5fkBRuA7k9Q,5.0
Norm,ZB4ViCkUyJ4j-cJjOQ-N4A,3.0
Kenneth,wS8mKzW3yPfaVPEHzAHXWw,3.0
Gourmet,T8jY7FB0JEK62CwOeXBa9w,4.0
Abby,9SU7ZZhaFUJJ6m2k5HKHeg,4.0
Jennifer,ZUz_qc4z8bTOGUoa644eQQ,4.0
MaryLou,c3d8QanR2tXM469mgNkipw,4.0
Karen,HhOgTTbHY1-r37Yghw1www,4.0
Norm,-3zffZUHoY8bQjGfPSoBKQ,4.0
Uncle Fishbits Aeneas,0EUohlWGBPnIgzCULyWl7g,1.0
Randy,4ugJ4F8jDJ9-2dEiZ47wLg,4.0
Kenneth,YJ8ljUhLsz6CtT_2ORNFmg,2.0
Stefanie,9SU7ZZhaFUJJ6m2k5HKHeg,3.0
Brad,plEghR2-XhS5WtZAmp-x5Q,2.0
Messer,6c9e9qH_AdBYQnm7dyiDAQ,5.0
Laura,HiYHyO1_PiraXpm72ycbEQ,3.0
Chad,yZlO5pOpaMoNsuZRUDbrGQ,3.0
Andre,vyMHDAU2ZW0n2AhxKZtT3Q,4.0
J,PRz-0bPh1FdszZqt9uq4sQ,3.0
Stefany,X91rjC4EkH_3ZGY3ciIs8Q,4.0
Jennifer,nxSpMZzmciUzG6KXzC7-bA,3.0
Kimberly,AUQdUUWIdbs4pqAzQFNhQg,5.0
Gabi,x4aHNNo1osWNCB75q_PijQ,5.0
Jennifer,tkQxMSCsMooXE6UZ906Fjg,3.0
Jim,Noi53T0PWNEN9mQRS3-Ncg,4.0
Katy,kngIF45nfGkNdoFEbFdZ-A,3.0
Emi,8XFDd4uX-g5B4JJzIahPHg,4.0
Steph,hjgr1NJPgPjEUiUn7Ejn2A,5.0
Nora,na4Th5DrNauOv-c43QQFvA,3.0
Fox,JYFYfJL6t1EK99xofAjJUw,5.0
Yuko,X48EY69VIZID2blXTM2rlg,5.0
Ryna,l_GV0hgEoTUf70uJVT0_hg,5.0
Brad,z0NImASe6DNDREiIt8NF-Q,1.0
Pete,DkYS3arLOhA8si5uUEmHOw,3.0
Kent,n6IWvkVMWB9OIRZBXh5tHw,5.0
Jennifer,P87jyPn6MkeO-zo3EZWL8A,4.0
Chris,_RhjE05WHIAERP_e3V5fkQ,3.0
Neal,_-3aZXuecjOSjramI1IBkA,5.0
Joseph,Fpm3WvqtrAg2ueh_4pz7iA,4.0
Bruce,IrDBZjJvYUCvdOgE2DE0iQ,3.0
Brad,nUaLFTfUqVKMFQonsWBnag,5.0
Candice,o__g2Q64FnNc_Q4O70EhbQ,4.0
Steph,D-2t7fHQu6hNLjjfRHSZaA,4.0
Jennifer,j1yBqI57HIyVP_e1N374cQ,3.0
Shannon,na4Th5DrNauOv-c43QQFvA,4.0
Emily,66es60BHZqFg4DoZocFzng,4.0
Jennifer,HT_eV18wKa8WzCz8UsTVZA,3.0
Amanda,5LNZ67Yw9RD6nf4_UhXOjw,3.0
Jennifer,a2NSxkmX0_eqvdwJ2rjPVg,3.0
J,rw8YDgz69vqdeu-oLR4W8Q,5.0
Amy,mUdalYTuAtnZm2K9zoH27Q,3.0
Alice,q18xbq3Cbyp_BJyfMQxFxg,5.0
Norm,LvPOrcROpCk535GhmdJAzg,3.0
Norm,F2DJHnTwMgzgGcl1lX8Q0A,3.0
Vicky,XoYkeS4xhmrrE5p58YKuSw,4.0
Stefany,jCNBZnkIFv_0omLVTgNR6Q,4.0
Tiffany,pidzKWvZnUkX5kwmEAnJOg,4.0
Jando,dcqHjnmKPDdOseYEo6SdAw,3.0
Michael,Q36KIIiz5M2WIdXiMxEPOw,4.0
Kimberly,ycAW6Q5quaCSDX5zwQ3tPg,3.0
Samantha,dQ4pxV6AxBaD3X4gssg5zg,4.0
Karen,9sSprrLURML2aFWqpqiHsQ,4.0
Mel,IhNASEZ3XnBHmuuVnWdIwA,5.0
Kim,q18xbq3Cbyp_BJyfMQxFxg,4.0
Jennifer,5Dt7wNmvgCQB7LuD-rOrvg,4.0
Arnel,eEnNw3_hBvxcFHyr23kAuA,3.0
Jennifer,_VqRKlG9cTG0sTFvJqPftA,4.0
Darrell,A7jbtXYFAZhErOW7xIQinA,3.0
Stacy,wfxmuA7LbKZKVLV58EiWBw,4.0
Uncle Fishbits Aeneas,bWJdRgTROygw8qX1oVfx9A,5.0
Chris,lLic_tTBtffezuq9RAuYPg,4.0
Chad,8V1a1VW3L_xc6ZrjOfZBEg,3.0
Jennifer,6MomUPA3w0JicziqJLumQQ,3.0
Norm,kICgNgVRkIh4doz0atyMMA,4.0
Kimberly,RESDUcs7fIiihp38-d6_6g,4.0
Stefany,0zLlBHXNuCZYTekmAXSRkQ,3.0
Juan,IImZFNzX4cP84rFsyb-9mQ,1.0
Miriam,Gen0ei06dGq13OJ8DRXUjg,4.0
Samantha,qVbZ_VrZEGJKJg9ZpkGzjw,5.0
Stefany,7SJoMX5ti-VoEsEW6mJLRA,3.0
Kenneth,JAmQCmczUclNUfZjkNdjQA,3.0
Gerald,Eh0wdKx-3hOo-vKkCM2-Iw,4.0
Owen,Ed-jwWfKoxUV9_iL5OJalA,5.0
Chad,XlhF1y8nOfaxjOhbQZvjpQ,4.0
Joanna,dW9hyQJLZ69uhlK1C0ecSw,3.0
Rob,dmojPOPAU9b4cLcFrNg6iw,4.0
Maria,JAmQCmczUclNUfZjkNdjQA,5.0
Bruce,y7X11YLiR4Wrrhr9XBujiQ,3.0
Amuse,3JAdi53xsn3LFOKdZjSPew,5.0
Monica,fAlKTsfsUF6A5iujEI2Z1w,4.0
Darya,Qx36_lVL-nPThPRzk9VGag,4.0
Samantha,_11zD3Vo-oyd21A_t5B3BA,5.0
Yuko,3uu6ftur8s-7rqDVb1TyHA,5.0
Jennifer,9SU7ZZhaFUJJ6m2k5HKHeg,4.0
Stephanie,q18xbq3Cbyp_BJyfMQxFxg,3.0
Mike,B5M9YOd2UazHYBrlv7xPLQ,4.0
Dani,SginzEfH6mGb0o9LTK-P_g,2.0
Emily,L6qd3x0bHymyxub9dF7lIA,2.0
Jocelyn,5T6kFKFycym_GkhgOiysIw,4.0
Brad,YPsPMXxSc1LoYHRKmFklKA,4.0
Karen,MSFjJ8HW2dwNv--gXklOEg,5.0
Chad,nPzEkY4q41ajDv2cix5fvA,4.0
Mike,RESDUcs7fIiihp38-d6_6g,4.0
Jen,m0-DBim1-f-Cnv1cNluhkw,4.0
Maruko,4JNXUYY8wbaaDmk3BPzlWw,3.0
Juan,5T6Binl4ayX1qJ5RD7Xu_g,4.0
Emily,PSUOncuqfqHulYj_fusthw,4.0
Jen,n-1BkS-fW7UcBivDpghBcQ,5.0
Corey,cyV6Y8eOgpDTtdJQnB6FaA,3.0
Conor,JAmQCmczUclNUfZjkNdjQA,3.0
Ziyan,2Mp53KxlGeZJkodTuqpVow,4.0
Jocelyn,PsYU8cEDE3oewzKCyVt5bw,3.0
Chris,8xI4hJ3nS4avEoo_l62dkw,3.0
Norm,9SU7ZZhaFUJJ6m2k5HKHeg,3.0
Jennifer,3A0xvZPEUduT0GE9VxxUUQ,4.0
Michael,-3zffZUHoY8bQjGfPSoBKQ,5.0
Stefany,yLtdSJ4BzKFFBc-J9nM7yQ,4.0
Maile,5LNZ67Yw9RD6nf4_UhXOjw,4.0
Stefany,NngNY5P5rD3NYHOrzX2IeA,3.0
Andrea,4rnfwRvwAHSQfsihafmaXA,1.0
Andy,RESDUcs7fIiihp38-d6_6g,5.0
Joseph,d2ZQRjuizstCTnicysmpMQ,4.0
J,UkqdcwYv6_c-yW1JPCKlUA,3.0
Chad,UNH0LrYQSo9K46_ojMqv0Q,3.0
Maggie,JQLi-Ow9pg391iMzw5LSwg,4.0
Dan,OeQUmob9q5sbEixK2-Tozw,3.0
Stefany,PYrA0thkuLCVAknUHYhVEQ,4.0
Samantha,5s23KRlIGCYyDkheydgRwg,3.0
Vic,bLieCqMMt4la2i8M2v1TUg,4.0
Jennifer,4iSVxQKK1G3V-LBffQxaKg,4.0
Chad,ChO3-jkbfBP3sDbep4Kl9g,3.0
Shannon,eEnNw3_hBvxcFHyr23kAuA,3.0
Dominik,94FrEY-MoWL5jVllyS0JTg,4.0
Mark,XY0EnXHhMwmHpG7Pp1rU3w,3.0
PatrickJ,ze8qCibT7XPZ1z4xbOAezA,2.0
Stefany,kosTPb88O4Q0XGbVbEOGCA,4.0
Norm,inuW6Gl02Mf8G5RRk39_lw,3.0
Jeff,5LNZ67Yw9RD6nf4_UhXOjw,5.0
Arnel,riFzCvp77DMKDX-5GoTpqA,4.0
J,wyFV6UN--hH_ifbvdsjSkQ,4.0
Bruce,BeRW9lwppMRVAcwSgI9r0Q,4.0
Jen,hun1IpoFPWs7zoYyr_JtoQ,4.0
Cynthia,RSOinkOUpxm0mGw1IWr4Xw,4.0
Miriam,wo5r_5DGI0vSJTKBTxo5Bw,3.0
Andy,Tzp6kdtA7coJgnY3-hFHtw,5.0
Karen,d0v7c1SnmlEyK5TWfHCo8w,3.0
Mel,SIWwh4m6kkvUaa5skrVAQQ,4.0
Karen,XfNDmxQiG5nZVZe-JY10NA,3.0
Arnel,5LNZ67Yw9RD6nf4_UhXOjw,5.0
Jennifer,F6WcoVsxBU8tUZIDnKAkTA,5.0
Mel,eEnNw3_hBvxcFHyr23kAuA,3.0
Maggie,Uxm9N6jwmJybOv1NcBbnRw,2.0
Stephen,CCRgGKhzxSpl38w7yhqKUw,4.0
Stefany,JQLi-Ow9pg391iMzw5LSwg,4.0
Keven,NUpRBNSWuhRQ2tze3-A-Ng,2.0
Chad,gGjq3rQaMclXVFlJYXoNPQ,3.0
J,ael8ntsx4OiUBwwBXv5vbg,3.0
Chad,Zn1XufFEiIGLu7-4x4jesg,3.0
Hen,hjgr1NJPgPjEUiUn7Ejn2A,5.0
Aaron,B-iNy2W5Botk4Cusp5BVyA,4.0
Fox,t7b_86s_Q__P35H9NXedhw,5.0
Juan,RESDUcs7fIiihp38-d6_6g,5.0
Jennifer,7trYjnlZWw3VQOvrcBTXGA,3.0
Norm,ybQzlDo9qboutyin3GQq8A,3.0
Bruce,vEOBXFIO6jd5sWRw4_Y5eQ,4.0
Kelly,svgSgTCLdptW4WjS0xTgmg,5.0
Danielle,Hz1F5uruPe1kCsf5PIA6Sg,4.0
Michelle,YnmtUJGqQIQL9tz1MRyfqA,4.0
Samantha,znwFgJn0JlwumQCEQr_Zog,3.0
Vivian,4JNXUYY8wbaaDmk3BPzlWw,4.0
Gabi,EkFKidOJKlknZPg9v_uzPw,4.0
Gabi,ctLj9Le0y3BdcJLUKvQyVQ,5.0
Linda,ZibmYdOPKLlqDM9oR6xzOA,4.0
Jennifer,_gyUi1KbhLvLJp7QFF_gbw,2.0
Jennifer,r6CaBBT6oW6laBgkrWbZFQ,2.0
Jennifer,9ok8nLK-8emYWbt6kwd-HA,2.0
Gabi,042IHd5KjHiMuBtGtugO_g,4.0
Christina,l1JDX-o0wCLykuh78R8Kng,4.0
Jennifer,YLc7Djf3GsC8IT84YkZMzw,4.0
Fox,anMopnoKLimdtD4miKInBw,4.0
J,y7clAfbS26JUp_EtEGpWHQ,4.0
Randy,9SU7ZZhaFUJJ6m2k5HKHeg,5.0
Brad,9vkVY5puIHRfKMgJB4LBnw,3.0
Gabi,8c6hS7MqgJ2ZmZmFaXdSUA,3.0
Stefany,M_1E7QGHH684tevoesrQkQ,2.0
Joi,dc3uoAmNo5STqKV6mlD_aA,4.0
Jennifer,8xI4hJ3nS4avEoo_l62dkw,4.0
Danielle,97TVQZZo_2nMDTeWvqfXXg,4.0
Stefany,gZmaB_srmtG2r1xMkld2FQ,4.0
Eric,QKw32mA440qR7iNQ_vQnyQ,3.0
Karen,jYX-4_AJZGRttHy9daPuOQ,4.0
Steph,wS8mKzW3yPfaVPEHzAHXWw,5.0
Henry,dkq_tHeD8oof0tYdpHJ3Hw,4.0
Michael,0dp2up6pHqTDU2T2vTWDmg,4.0
Jennifer,rKBZdPOd-IkRykaeQ56Ngw,2.0
Brad,C7BTKAsOdk5kNdKXrtQdiA,3.0
Stefany,LnnO7quTjjdTUkCshSJnkA,3.0
Mel,KUOa1acSFn6DkO9jp-sn6A,3.0
Bruce,3AiugU7N_7fhpEob-yc83w,4.0
Brad,a3mJdNVP-ve3l3z9LRJXQQ,2.0
Heejin,NmOBomyz63TP9Nn2q4Z1rg,3.0
Brad,DAMQ2VtdwZsVed8BC3Z9rA,3.0
Jennifer,OKZkEXzJt0XIamHRRTX-8g,4.0
Tram,q18xbq3Cbyp_BJyfMQxFxg,4.0
J,G80cs2ZxLzjUkMutWdXU1w,3.0
Chris,MEccYkB__n8e22DBC9Jbpw,5.0
Cynthia,eEnNw3_hBvxcFHyr23kAuA,5.0
Dave,F-RyIw_kNi4a6TCt281j0A,5.0
Alice,JAmQCmczUclNUfZjkNdjQA,5.0
Brad,ijIgdh2bRkBNJa_puVpBoQ,1.0
Karen,XM6PTII_B9l5sVI7Iz2L5g,3.0
Brad,5aRyuqJZSGp1fNXHQHMLjg,4.0
Rob,eEnNw3_hBvxcFHyr23kAuA,5.0
Nicole,CCRgGKhzxSpl38w7yhqKUw,3.0
Curt,yN_eSsPDb9zmrp9GSiWg6w,1.0
Steve,HGhXbgeMEcg1cIZwxyNDeg,4.0
Mimi,5LNZ67Yw9RD6nf4_UhXOjw,5.0
Michael,ruaGV09HSGHUrqqrFt8cAQ,4.0
Jennifer,VU5btOpyINHmCfGajZJe0Q,3.0
Brad,oEYyuU67YkYEsBzwP4PGag,1.0
Chad,BQoppnfmKwnoNbcE15EyGw,3.0
Emily,I-KFzdnJcqbUHOAdO2I7Ig,3.0
Emily,CFGmRESf9QajghUrc__akg,1.0
Emily,jWv5GUtEp30OD5L5C8c2DQ,4.0
Dianna,z0cjTX7o6gJsXm2hWHaKGw,5.0
Norm,tYM2IKe3W5oRKY_GjqsVvw,3.0
MaryLou,sr-fiRBfkx6wMGvSueg6uQ,4.0
Farrah,5LNZ67Yw9RD6nf4_UhXOjw,4.0
Char,awI4hHMfa7H0Xf0-ChU5hg,5.0
Brad,TH34Fsp9fkARGhKa6u3qrQ,2.0
Jennifer,jWv5GUtEp30OD5L5C8c2DQ,3.0
Michael,vipO1AP2upb56QgVpIRqCw,5.0
Norm,-WDGsZxIO27znIaAlwON4Q,3.0
Juan,jaCOkWbIqNBO6JkEkh2Wcg,5.0
Stacy,kUTusjnUPVZUgUJc2GuWuA,4.0
Margret,c_9xvs0BwrP0broZcAxTag,4.0
Jen,uIPUUst-_jzVIL5NTZbNug,5.0
Stefany,l9-bC6Du7pm8t0ud_qc1cA,4.0
Kimberly,na4Th5DrNauOv-c43QQFvA,4.0
Eric,bLieCqMMt4la2i8M2v1TUg,3.0
Alf,colkiB9memBWXIRGw8C9MQ,4.0
Tiffany,0DaSqjKtm8JJEv2nmL4cgw,3.0
Jennifer,nSOgxiB_jd-4lhfdpBYFiA,3.0
Linda,2SfSzEd3B7WimeZac23zhg,4.0
Jocelyn,MaI_EevMbWBUnK36L4pAng,3.0
Jennifer,sqHRwTOpFMsdoN_3xsTFNQ,4.0
Jen,e68xTl12ry5-RMEvWulUoA,5.0
Ed,aEL5t0JAArsrt6SonM5PRg,4.0
Arnel,qpaX3qOHBSOAEDUcIs8SPQ,4.0
Paul,DkYS3arLOhA8si5uUEmHOw,5.0
Jen,H_-rsHirupzU4ujVm9UxsQ,4.0
Monica,364hhL5st0LV16UcBHRJ3A,4.0
Maria,IImZFNzX4cP84rFsyb-9mQ,2.0
Hannah,2MpSWir6lVaTmJHtLCyP7g,3.0
Jennifer,mDiFWhywAziq9SKnj6am_Q,4.0
Gabi,4pKPiKAX9qm8TU-bOt7Pmw,3.0
Jennifer,8lPxiYChdJdTV24NJvOB3Q,4.0
Jennifer,ydE2SjvSd9_NMoEBAE2PuA,3.0
Walter,Frp9q9UFqr1PlUOk9mgmvg,4.0
Vincent,Voeq7aGDmCGMjE_SQiHwRA,5.0
Ken,RN17Ce_ITWJODYlhEjehZw,3.0
Mel,OTcBXjDkViDPds4Lxy8KIQ,4.0
Ai,mUdalYTuAtnZm2K9zoH27Q,5.0
Chad,YW26FQmYbdiW9mezNzyZ6A,4.0
Margret,F91geKdV8XsF9Cze8Zm8yg,5.0
J,OVTY-NpcTA7iXbMQmusv3A,4.0
Michael,IcRLhuxPHnyxW8bJ2llueQ,2.0
Jennifer,AIXd8vuwwYFbOSBvMCWAAg,4.0
Andrea,D3dAx-QW_uuClz4MambeHA,4.0
J,xn2wBz0SmCo5J6y10NK5ew,5.0
Jennifer,jA2UKbIXVAvaBbclHGxvdw,2.0
Jason,-kmPZ1i8fJBCAlVcTWqAeA,3.0
Chad,9h2W6JBWILS_RwlpIBSEig,4.0
Dave,kQGw66MGiK4mIXfV_kVZTA,5.0
Jen,xRvYQAsNem4ezgUaON1B7w,3.0
Misha,Y8vH_HD8JiUXZWHecrvMPA,5.0
Norm,RSOinkOUpxm0mGw1IWr4Xw,4.0
Rick,4ugJ4F8jDJ9-2dEiZ47wLg,3.0
Norm,NngNY5P5rD3NYHOrzX2IeA,4.0
Chad,REbj9IeaEepShCRkk6FyFA,4.0
Jennifer,2AMU5QFJOWjpHkpDKy3AJw,3.0
Owen,kDFeGBX1vWiDyJXMYRL0_A,5.0
PatrickJ,JbH3pufewPKbwwf68pHDsQ,4.0
Stefany,rEStn6a6_fET_rbuPyf45A,4.0
Marilyn,XKPosZx2j4RHcZ8Ewdwj0A,4.0
Jill,5LNZ67Yw9RD6nf4_UhXOjw,4.0
Jennifer,AUp7fTAH7PwxecdSO_iAhw,2.0
Nino,hXrxf4CNxxiNoOkf_2pdIw,4.0
Amy,ZibmYdOPKLlqDM9oR6xzOA,4.0
Tiffany,YW26FQmYbdiW9mezNzyZ6A,4.0
Neal,7seEA3oVIriiYkag29ctuA,4.0
Jennifer,TU95jEn8aGitY8hZowXaBg,3.0
Matthew,cmXobI_mF8TFVQNeyZRGhQ,4.0
PatrickJ,riFzCvp77DMKDX-5GoTpqA,4.0
Alf,KWojrEKjUqHCRI5HO7pB4g,1.0
Mika,-wuqvqzPR0pHkxCT3SMtIA,4.0
Emily,4JNXUYY8wbaaDmk3BPzlWw,3.0
Joseph,TFdLM8R_7Pf1xVeBNKl0hg,4.0
Jeffrey,WuMripRjG6Vxb2GGaG5FVg,3.0
Karen,j0_DUr3vBXY-JP-b0bf93A,2.0
Jennifer,LY80tYTJSgJeCalv2c62Cg,4.0
Deb,anNJCzaHEGruOM9txX1SFQ,3.0
Bruce,cyZgvo2EN6UnGMDgYeFVKQ,5.0
Doctor,4JNXUYY8wbaaDmk3BPzlWw,4.0
Jennifer,gQnOzzIX94qZBzyYExlM0A,5.0
Margret,cqjqc8pd3SCxTDWiH49Q5Q,3.0
Kenneth,aMT1FXZvm2_bmJT6QoLV8A,4.0
Deb,na4Th5DrNauOv-c43QQFvA,4.0
Chad,AYugUDnAEY7R4YEnhxgL6Q,3.0
Chris,kqDqbs3fMKJ6GGrLfENnxA,3.0
Ed,4bMfxpue-tJH842T9Xw_gA,4.0
Jean,KsWGy-WuTUm5ve5lFUOCfg,4.0
Emily,c_9xvs0BwrP0broZcAxTag,4.0
Brad,U3qe9h6I0zL2_C5m3-p1gw,3.0
Bruce,kkvhQBT1Oh73sVSYZMXeDA,2.0
Jen,BgGzWcWPwJ7pN5Bm78BuuA,3.0
Matthew,bbtaTKDVmKGol__WnRthQw,5.0
Jennifer,M8Pl5qAmmrODfHeX6GOjsw,4.0
Jason,Fpm3WvqtrAg2ueh_4pz7iA,3.0
Jennifer,NWjJK9c5YOQSbMX_bw24sA,4.0
Brad,Noi53T0PWNEN9mQRS3-Ncg,5.0
Jennifer,zb6PLyf8zHffr-rj3ez1lg,4.0
Emily,inuW6Gl02Mf8G5RRk39_lw,3.0
Joe,XlUuMGMvkzy_QLAUTEe-fw,2.0
Francine,awI4hHMfa7H0Xf0-ChU5hg,5.0
Esther,RESDUcs7fIiihp38-d6_6g,4.0
Yuko,mreVfNDmhkQBPbWZ6vtr9w,4.0
J,2MpSWir6lVaTmJHtLCyP7g,4.0
Jennifer,WHIEI9vdwzDKXdi6H6ZyhQ,3.0
Stefany,SFaCcwpIKjrpnT1IjzEDdg,3.0
Gabi,dQ7NeQpWpyDvrfzI9GOD8g,5.0
Fancypants,e0HvYAL3vCH145vb0B_H5w,2.0
Rachel,JAmQCmczUclNUfZjkNdjQA,3.0
Shannon,4JNXUYY8wbaaDmk3BPzlWw,3.0
J,tOhRQqiupLyJdBJVQMGOEQ,4.0
Jennifer,DvelUmIuBmfbt95frynYsA,2.0
Michael,V0sBuKW37bg7h-ICtI07aw,4.0
Karen,5T6Binl4ayX1qJ5RD7Xu_g,4.0
Mark,0DaSqjKtm8JJEv2nmL4cgw,3.0
Jennifer,K4-J1A_ZIzG2yNkee0KOaA,3.0
Shila,eEnNw3_hBvxcFHyr23kAuA,4.0
Gabi,l-JAu-8mbn2Qn_B8zMJPvg,5.0
Jocelyn,E59uGvnX527JvdMvR8obQQ,4.0
Amanda,35fWtS1LZkaZ-ooKupJ1XA,4.0
Randy,YJ8ljUhLsz6CtT_2ORNFmg,4.0
Connie,na4Th5DrNauOv-c43QQFvA,5.0
J,-dhuOV5E2-H0K39ez58K9A,3.0
Kim,jQf2_mdS4oS0_CQfMMK7Ug,4.0
Jennifer,5EvUIR4IzCWUOm0PsUZXjA,3.0
Owen,5BjhQ_Tmm9ppK4UGrMr09g,4.0
Izzat,6EkolSf95HjdCl9jVdTM2g,4.0
Jennifer,68m1zLbNCERY2b4eQegQUg,4.0
Samantha,WUjywpGmZDtPSZvEQscfPQ,4.0
Karen,a3mJdNVP-ve3l3z9LRJXQQ,4.0
Andrea,tOhRQqiupLyJdBJVQMGOEQ,5.0
Yuko,nbYLSI9dHj3BlznjapQTFw,5.0
Owen,m4_qthbDlYptibVQ1SCvNA,5.0
Nicole,WvC9K0ZEOTbR7fh-LNe5_A,3.0
Shannon,GiV9hePk3HdG_JDCdN4ZcA,3.0
Michael,4Bw9XffSa0AMy2SrNCS2KA,3.0
Ryan,4katGT6PHjkpErne6Pq3pQ,5.0
Tiffany,l_GV0hgEoTUf70uJVT0_hg,3.0
Stefany,sB1lPLICz4nrOuuqgLv50A,2.0
Owen,hKlib0mgTS4rug6CGPAV6g,2.0
Karen,WfKMxqFMDmCj1fhtxDd7rA,4.0
Nicole,pPD_Dmx8YEyRhPmILJru6A,4.0
Lorrie,89N3YfIoe50feyqS0qwMXg,5.0
Mel,7SJoMX5ti-VoEsEW6mJLRA,5.0
Stefanie,KuyB4pILxj4pKHvbY6CrJg,5.0
P,osu1j_Lg8R9brpuMMn3a3A,5.0
Chad,_PymMxv-_GsnD6Apdue_ng,3.0
Bruce,1Geg7R5ACFL0oassVziNiQ,4.0
Stefany,ZrS5rhJ4OvXQG_38wPEWlA,4.0
Jennifer,mH7mw1xqxKBTjV1uVx_eHQ,4.0
Carol,4JNXUYY8wbaaDmk3BPzlWw,4.0
Danielle,mB_cI1tCrNxxvr2e2myNrQ,2.0
Chris,SWSUjPP6U3OyPKBP-w-eiA,3.0
Brad,D3dAx-QW_uuClz4MambeHA,2.0
Nicole,4JNXUYY8wbaaDmk3BPzlWw,5.0
Alf,hU41ojbhNODUnKyQk07Hgw,4.0
Susy,4JNXUYY8wbaaDmk3BPzlWw,5.0
Brittany,PmQqj0wAnraXPuPSZCzEZQ,2.0
Elena,yhYhK7tb3la5KcLlVzG5Lw,3.0
Norm,lYsq47uDzdjYUGtyUq8aaQ,4.0
Stefany,SmkGXa3XVZTXV04IcBkwLg,4.0
Yuko,kwi2TiPbCAVHsBNkEkZjVA,4.0
Norm,iA8Ve2sZKN5Vz3mYKrtCaQ,4.0
Jim,J07TDs6qnTIaxm48EL1cKQ,4.0
Jennifer,vcxvQyAggPqxcHwvJXvjGg,4.0
Matthew,4iSVxQKK1G3V-LBffQxaKg,5.0
Chad,_MNNGWXqkXCPiKQxCHsiuQ,3.0
Owen,BlrvqjGanZvjlNsnIyvAXQ,4.0
Fox,1d-bskPWu2zKZSEa2-4kfA,5.0
Darrell,5b4Ictz1oOdMSl922nzLVw,2.0
Nadine,0ps5B5C6oNaRsGyUJzFCuw,4.0
Jennifer,JUI0-5ENNGAoqSF8v1LO8Q,3.0
Wanugee,a1KXovXPdeDurOrER4ST6A,3.0
Jennifer,OzUlkI3NZtXpsuZtJ9Zmbw,5.0
J,DkYS3arLOhA8si5uUEmHOw,3.0
Darrell,RESDUcs7fIiihp38-d6_6g,4.0
Yelper,4JNXUYY8wbaaDmk3BPzlWw,4.0
Thuong,viHcW-LLmOxBMHFm0jxPvQ,4.0
Kenneth,7HVLYfDEYXAhuC-dro5mcw,3.0
Abby,Qc0l8rZ3nvrcERitgxu8XA,3.0
Emily,VgrFPYtK6HGUEJVc4srpWw,3.0
Charley,TIfXGbQj7Np0Eo34FRzmuw,5.0
Anita,8F-UdXe_YylX3k0L1SEiRg,3.0
Steph,Yp9w4nhUowBU_IS_StFXbQ,5.0
Norm,DxzAGrpddzgGmdtNBHgi8g,3.0
Bruce,ZtQ4u53NHWTg-hQZhED88Q,5.0
Mary,IhNASEZ3XnBHmuuVnWdIwA,5.0
Messer,6lPfM2AJIC6CZddrTvFYnA,5.0
Steph,KVpvE6pOPM9KMvak4HFsNg,5.0
Jon,REbj9IeaEepShCRkk6FyFA,5.0
Jen,DYq7FE6R36PHcDMhcHbtKQ,4.0
Cynthia,uz77ng57t-sFnEjKbTAPrQ,3.0
Chris,prlIJsg3UEg3DioOZPFhig,3.0
Matt,q18xbq3Cbyp_BJyfMQxFxg,4.0
Brad,URwhWyzVmQLobOXDql43Dg,2.0
Chad,jcasci3gjbsSuTEVzvDQKg,4.0
Stephen,H3cMcV9KK3g2pi68lDNsng,4.0
Matthew,bDUJb-CtKkVBSOzFTatFeA,2.0
Bruce,08-b4GbZxOzzo9XSJsR-tw,4.0
Brad,TH34Fsp9fkARGhKa6u3qrQ,4.0
Michelle,7Gkd18xKnIA324Fp7JHRRQ,5.0
Karen,kEv8pBi1D7YevmC8A5Hbjw,4.0
Brad,a11zyJN_ue0CQ_bjoeke-w,4.0
Samantha,PW_5veynJPPBH-5Adv7ssg,2.0
Corey,tro-hrljuY1cUAVFYauTlQ,4.0
Cindy,ho1vUk9R7Ole9aNmX6NMDA,4.0
J,I-Yk8nKTiG093jqRo02QOg,4.0
Stefany,tVr8OKk9B3ox89bTIO4GPQ,3.0
